Date;Price
43163,00;11416.5
43162,00;11402.3
43161,00;10827.7
43160,00;10904.5
43159,00;10333.9
43158,00;10594.4
43157,00;10285.1
43156,00;9585.2
43155,00;9704.3
43154,00;10170.4
43153,00;9841.7
43152,00;10473.0
43151,00;11238.7
43150,00;11169.4
43149,00;10398.8
43148,00;11073.5
43147,00;10178.7
43146,00;10037.3
43145,00;9476.3
43144,00;8539.2
43143,00;8903.5
43142,00;8081.9
43141,00;8559.6
43140,00;8699.8
43139,00;8164.2
43138,00;7594.7
43137,00;7701.2
43136,00;6938.5
43135,00;8222.2
43134,00;9241.1
43133,00;8893.2
43132,00;9181.1
43131,00;10265.4
43130,00;10166.0
43129,00;11244.8
43128,00;11795.1
43127,00;11467.5
43126,00;11118.1
43125,00;11203.0
43124,00;11452.3
43123,00;10903.2
43122,00;10864.8
43121,00;11594.9
43120,00;12858.9
43119,00;11580.2
43118,00;11245.4
43117,00;11192.3
43116,00;11362.0
43115,00;13697.5
43114,00;13695.2
43113,00;14292.2
43112,00;13886.7
43111,00;13535.4
43110,00;15043.0
43109,00;14778.5
43108,00;14976.2
43107,00;16228.2
43106,00;17172.3
43105,00;16954.8
43104,00;15180.1
43103,00;15156.6
43102,00;14754.1
43101,00;13444.9
43100,00;13850.4
43099,00;12531.5
43098,00;14392.6
43097,00;14398.7
43096,00;15416.6
43095,00;15756.6
43094,00;13833.5
43093,00;13790.0
43092,00;14396.5
43091,00;13665.0
43090,00;15632.1
43089,00;16462.0
43088,00;17523.7
43087,00;18972.3
43086,00;19065.7
43085,00;19345.5
43084,00;17604.8
43083,00;16467.9
43082,00;16286.8
43081,00;17083.9
43080,00;16732.5
43079,00;15059.6
43078,00;14843.4
43077,00;16047.6
43076,00;16850.3
43075,00;13749.6
43074,00;11667.1
43073,00;11623.9
43072,00;11246.2
43071,00;10912.7
43070,00;10861.5
43069,00;9946.8
43068,00;9837.9
43067,00;9906.0
43066,00;9733.2
43065,00;9318.4
43064,00;8754.7
43063,00;8200.8
43062,00;8013.4
43061,00;8234.5
43060,00;8100.0
43059,00;8244.7
43058,00;8042.6
43057,00;7780.9
43056,00;7700.0
43055,00;7853.7
43054,00;7283.2
43053,00;6597.1
43052,00;6522.5
43051,00;5878.1
43050,00;6339.9
43049,00;6565.8
43048,00;7129.6
43047,00;7444.4
43046,00;7102.8
43045,00;6959.2
43044,00;7389.5
43043,00;7363.8
43042,00;7152.1
43041,00;7024.8
43040,00;6737.8
43039,00;6451.2
43038,00;6124.3
43037,00;6147.5
43036,00;5726.6
43035,00;5764.6
43034,00;5887.6
43033,00;5734.0
43032,00;5513.1
43031,00;5903.6
43030,00;5982.9
43029,00;6006.6
43028,00;5993.1
43027,00;5698.6
43026,00;5575.8
43025,00;5598.6
43024,00;5759.3
43023,00;5688.1
43022,00;5824.7
43021,00;5637.3
43020,00;5432.6
43019,00;4824.2
43018,00;4763.4
43017,00;4777.5
43016,00;4611.7
43015,00;4435.8
43014,00;4371.9
43013,00;4321.4
43012,00;4218.7
43011,00;4314.2
43010,00;4401.3
43009,00;4403.1
43008,00;4360.6
43007,00;4172.8
43006,00;4195.6
43005,00;4212.2
43004,00;3892.7
43003,00;3932.8
43002,00;3667.5
43001,00;3788.0
43000,00;3600.8
42999,00;3617.3
42998,00;3882.2
42997,00;3908.0
42996,00;4100.3
42995,00;3689.6
42994,00;3698.9
42993,00;3713.8
42992,00;3243.1
42991,00;3870.3
42990,00;4158.9
42989,00;4217.9
42988,00;4245.9
42987,00;4335.1
42986,00;4326.5
42985,00;4635.6
42984,00;4618.7
42983,00;4409.1
42982,00;4267.5
42981,00;4612.9
42980,00;4573.8
42979,00;4921.9
42978,00;4735.1
42977,00;4583.0
42976,00;4597.3
42975,00;4390.3
42974,00;4345.8
42973,00;4352.3
42972,00;4364.4
42971,00;4318.4
42970,00;4141.1
42969,00;4089.7
42968,00;4005.1
42967,00;4066.6
42966,00;4150.5
42965,00;4105.4
42964,00;4278.9
42963,00;4387.4
42962,00;4161.7
42961,00;4327.9
42960,00;4062.6
42959,00;3871.6
42958,00;3654.4
42957,00;3425.7
42956,00;3348.8
42955,00;3429.4
42954,00;3401.9
42953,00;3232.0
42952,00;3262.8
42951,00;2878.5
42950,00;2810.0
42949,00;2720.5
42948,00;2747.0
42947,00;2883.3
42946,00;2766.5
42945,00;2733.5
42944,00;2806.8
42943,00;2691.9
42942,00;2559.2
42941,00;2582.6
42940,00;2763.4
42939,00;2756.6
42938,00;2836.5
42937,00;2675.1
42936,00;2866.0
42935,00;2282.6
42934,00;2320.2
42933,00;2233.4
42932,00;1914.1
42931,00;1975.1
42930,00;2234.2
42929,00;2362.4
42928,00;2403.1
42927,00;2324.3
42926,00;2344.0
42925,00;2511.4
42924,00;2564.9
42923,00;2513.9
42922,00;2614.2
42921,00;2627.9
42920,00;2617.3
42919,00;2572.5
42918,00;2536.5
42917,00;2424.6
42916,00;2480.6
42915,00;2558.4
42914,00;2577.7
42913,00;2583.8
42912,00;2446.1
42911,00;2541.6
42910,00;2590.1
42909,00;2710.4
42908,00;2722.8
42907,00;2677.6
42906,00;2754.4
42905,00;2616.8
42904,00;2539.6
42903,00;2655.1
42902,00;2508.6
42901,00;2442.5
42900,00;2467.3
42899,00;2713.0
42898,00;2656.8
42897,00;2973.4
42896,00;2900.3
42895,00;2811.4
42894,00;2798.8
42893,00;2691.5
42892,00;2870.5
42891,00;2705.0
42890,00;2524.1
42889,00;2545.4
42888,00;2492.6
42887,00;2412.6
42886,00;2303.3
42885,00;2192.6
42884,00;2278.2
42883,00;2189.0
42882,00;2052.4
42881,00;2244.9
42880,00;2307.2
42879,00;2445.3
42878,00;2272.6
42877,00;2124.4
42876,00;2044.2
42875,00;2040.2
42874,00;1962.0
42873,00;1881.0
42872,00;1801.3
42871,00;1729.3
42870,00;1708.9
42869,00;1772.6
42868,00;1763.7
42867,00;1686.4
42866,00;1819.3
42865,00;1752.3
42864,00;1697.5
42863,00;1664.5
42862,00;1554.4
42861,00;1545.3
42860,00;1507.8
42859,00;1516.8
42858,00;1485.6
42857,00;1445.9
42856,00;1415.8
42855,00;1351.9
42854,00;1336.3
42853,00;1329.6
42852,00;1332.9
42851,00;1286.6
42850,00;1264.3
42849,00;1248.2
42848,00;1249.1
42847,00;1240.9
42846,00;1249.6
42845,00;1238.1
42844,00;1215.2
42843,00;1206.1
42842,00;1194.0
42841,00;1176.8
42840,00;1177.0
42839,00;1177.3
42838,00;1176.2
42837,00;1212.5
42836,00;1220.7
42835,00;1206.7
42834,00;1204.3
42833,00;1180.8
42832,00;1190.5
42831,00;1188.7
42830,00;1129.9
42829,00;1141.8
42828,00;1147.6
42827,00;1097.4
42826,00;1086.1
42825,00;1079.1
42824,00;1037.9
42823,00;1041.9
42822,00;1044.4
42821,00;1045.1
42820,00;969.4
42819,00;966.3
42818,00;939.7
42817,00;1035.0
42816,00;1044.7
42815,00;1121.3
42814,00;1047.5
42813,00;1022.6
42812,00;971.4
42811,00;1071.7
42810,00;1172.9
42809,00;1253.4
42808,00;1243.1
42807,00;1238.2
42806,00;1225.1
42805,00;1179.2
42804,00;1112.4
42803,00;1191.3
42802,00;1147.0
42801,00;1232.7
42800,00;1277.0
42799,00;1271.2
42798,00;1264.3
42797,00;1283.3
42796,00;1255.5
42795,00;1222.7
42794,00;1189.3
42793,00;1188.8
42792,00;1171.6
42791,00;1149.1
42790,00;1176.5
42789,00;1171.9
42788,00;1120.5
42787,00;1119.0
42786,00;1077.6
42785,00;1048.9
42784,00;1052.3
42783,00;1049.4
42782,00;1031.9
42781,00;1008.2
42780,00;1008.3
42779,00;995.4
42778,00;996.5
42777,00;1008.3
42776,00;997.6
42775,00;979.0
42774,00;1055.5
42773,00;1049.6
42772,00;1024.7
42771,00;1016.1
42770,00;1031.8
42769,00;1013.0
42768,00;1004.0
42767,00;982.4
42766,00;965.5
42765,00;920.7
42764,00;914.5
42763,00;918.5
42762,00;918.0
42761,00;915.6
42760,00;894.4
42759,00;893.8
42758,00;921.5
42757,00;918.8
42756,00;919.8
42755,00;892.9
42754,00;895.2
42753,00;872.0
42752,00;899.7
42751,00;827.3
42750,00;821.2
42749,00;819.6
42748,00;824.8
42747,00;810.1
42746,00;785.4
42745,00;904.4
42744,00;899.8
42743,00;900.9
42742,00;888.9
42741,00;886.2
42740,00;989.3
42739,00;1135.4
42738,00;1033.3
42737,00;1017.0
42736,00;995.4
42735,00;963.4
42734,00;959.0
42733,00;971.1
42732,00;972.2
42731,00;925.8
42730,00;898.4
42729,00;891.1
42728,00;891.1
42727,00;917.2
42726,00;860.2
42725,00;829.2
42724,00;799.1
42723,00;789.8
42722,00;789.0
42721,00;787.2
42720,00;782.0
42719,00;775.2
42718,00;776.5
42717,00;778.7
42716,00;778.5
42715,00;767.9
42714,00;774.0
42713,00;770.5
42712,00;768.5
42711,00;765.6
42710,00;758.2
42709,00;754.3
42708,00;766.4
42707,00;764.2
42706,00;770.9
42705,00;752.6
42704,00;742.5
42703,00;732.6
42702,00;733.3
42701,00;729.4
42700,00;734.1
42699,00;740.4
42698,00;735.3
42697,00;741.1
42696,00;749.3
42695,00;736.2
42694,00;728.5
42693,00;747.9
42692,00;747.0
42691,00;737.5
42690,00;740.3
42689,00;711.1
42688,00;704.6
42687,00;702.0
42686,00;704.3
42685,00;715.0
42684,00;714.6
42683,00;721.4
42682,00;710.9
42681,00;705.4
42680,00;709.9
42679,00;702.1
42678,00;702.1
42677,00;684.9
42676,00;733.5
42675,00;726.8
42674,00;698.7
42673,00;697.3
42672,00;715.0
42671,00;686.2
42670,00;682.3
42669,00;674.7
42668,00;651.0
42667,00;650.5
42666,00;653.0
42665,00;655.5
42664,00;630.5
42663,00;628.3
42662,00;629.1
42661,00;635.3
42660,00;637.4
42659,00;640.1
42658,00;637.0
42657,00;637.9
42656,00;635.6
42655,00;636.0
42654,00;640.5
42653,00;617.3
42652,00;615.8
42651,00;617.7
42650,00;616.0
42649,00;611.0
42648,00;611.8
42647,00;609.0
42646,00;611.6
42645,00;610.7
42644,00;613.4
42643,00;608.1
42642,00;604.7
42641,00;604.7
42640,00;605.5
42639,00;606.5
42638,00;601.5
42637,00;602.6
42636,00;602.9
42635,00;595.6
42634,00;597.2
42633,00;609.2
42632,00;609.8
42631,00;610.7
42630,00;607.1
42629,00;607.8
42628,00;608.1
42627,00;609.5
42626,00;608.6
42625,00;608.0
42624,00;605.6
42623,00;624.5
42622,00;623.2
42621,00;625.6
42620,00;613.2
42619,00;610.4
42618,00;605.8
42617,00;609.5
42616,00;598.8
42615,00;575.3
42614,00;572.0
42613,00;573.9
42612,00;577.3
42611,00;574.2
42610,00;575.0
42609,00;570.3
42608,00;579.4
42607,00;578.0
42606,00;579.7
42605,00;583.6
42604,00;587.5
42603,00;580.7
42602,00;582.6
42601,00;574.6
42600,00;573.4
42599,00;572.3
42598,00;580.2
42597,00;567.0
42596,00;569.1
42595,00;584.6
42594,00;587.1
42593,00;587.8
42592,00;590.9
42591,00;585.3
42590,00;589.2
42589,00;590.8
42588,00;586.5
42587,00;574.7
42586,00;576.2
42585,00;566.4
42584,00;513.4
42583,00;607.0
42582,00;621.9
42581,00;654.7
42580,00;655.4
42579,00;654.1
42578,00;654.5
42577,00;654.4
42576,00;654.0
42575,00;659.3
42574,00;655.2
42573,00;651.1
42572,00;664.6
42571,00;664.4
42570,00;671.1
42569,00;670.4
42568,00;676.3
42567,00;660.7
42566,00;664.2
42565,00;657.3
42564,00;661.2
42563,00;670.6
42562,00;646.7
42561,00;647.1
42560,00;651.8
42559,00;662.8
42558,00;635.3
42557,00;672.7
42556,00;663.7
42555,00;675.2
42554,00;661.6
42553,00;698.1
42552,00;674.6
42551,00;670.0
42550,00;636.5
42549,00;644.9
42548,00;644.7
42547,00;625.4
42546,00;663.5
42545,00;656.9
42544,00;620.8
42543,00;590.6
42542,00;667.4
42541,00;734.0
42540,00;761.0
42539,00;753.8
42538,00;743.9
42537,00;761.2
42536,00;690.8
42535,00;685.1
42534,00;700.1
42533,00;666.5
42532,00;591.6
42531,00;577.9
42530,00;574.7
42529,00;580.5
42528,00;575.6
42527,00;583.6
42526,00;574.9
42525,00;572.0
42524,00;567.0
42523,00;537.1
42522,00;537.4
42521,00;528.9
42520,00;532.3
42519,00;516.0
42518,00;524.2
42517,00;474.0
42516,00;453.3
42515,00;449.8
42514,00;446.1
42513,00;443.7
42512,00;439.6
42511,00;443.6
42510,00;442.1
42509,00;442.7
42508,00;454.2
42507,00;453.3
42506,00;454.9
42505,00;458.1
42504,00;456.4
42503,00;455.4
42502,00;454.4
42501,00;452.5
42500,00;449.4
42499,00;460.4
42498,00;457.9
42497,00;458.5
42496,00;459.6
42495,00;448.1
42494,00;445.8
42493,00;450.3
42492,00;444.2
42491,00;452.2
42490,00;448.5
42489,00;455.0
42488,00;448.5
42487,00;447.0
42486,00;466.0
42485,00;461.7
42484,00;457.6
42483,00;450.1
42482,00;445.3
42481,00;449.3
42480,00;441.2
42479,00;434.9
42478,00;427.7
42477,00;426.3
42476,00;430.0
42475,00;428.7
42474,00;424.0
42473,00;423.5
42472,00;424.7
42471,00;421.4
42470,00;420.3
42469,00;418.0
42468,00;417.7
42467,00;420.1
42466,00;421.3
42465,00;422.1
42464,00;419.3
42463,00;419.1
42462,00;418.5
42461,00;415.6
42460,00;415.7
42459,00;412.4
42458,00;415.0
42457,00;422.2
42456,00;424.6
42455,00;416.5
42454,00;415.7
42453,00;414.7
42452,00;417.0
42451,00;416.2
42450,00;411.1
42449,00;411.5
42448,00;408.7
42447,00;408.2
42446,00;418.2
42445,00;415.9
42444,00;415.1
42443,00;414.3
42442,00;412.4
42441,00;410.4
42440,00;419.1
42439,00;415.8
42438,00;412.8
42437,00;411.9
42436,00;414.9
42435,00;406.0
42434,00;399.0
42433,00;409.5
42432,00;419.6
42431,00;425.4
42430,00;434.0
42429,00;436.2
42428,00;432.5
42427,00;431.3
42426,00;427.3
42425,00;423.5
42424,00;422.7
42423,00;419.9
42422,00;437.8
42421,00;437.9
42420,00;440.1
42419,00;420.0
42418,00;421.4
42417,00;417.1
42416,00;406.4
42415,00;401.1
42414,00;405.5
42413,00;390.1
42412,00;384.0
42411,00;379.5
42410,00;381.9
42409,00;375.3
42408,00;372.6
42407,00;377.9
42406,00;376.7
42405,00;386.5
42404,00;390.6
42403,00;368.0
42402,00;373.9
42401,00;372.2
42400,00;369.8
42399,00;377.8
42398,00;380.3
42397,00;379.7
42396,00;395.0
42395,00;389.8
42394,00;392.8
42393,00;402.1
42392,00;388.6
42391,00;382.6
42390,00;410.2
42389,00;414.6
42388,00;379.5
42387,00;384.4
42386,00;382.5
42385,00;385.0
42384,00;372.3
42383,00;429.1
42382,00;432.2
42381,00;445.0
42380,00;447.7
42379,00;446.2
42378,00;448.3
42377,00;452.9
42376,00;457.0
42375,00;430.8
42374,00;431.2
42373,00;433.3
42372,00;430.7
42371,00;433.7
42370,00;434.0
42369,00;430.0
42368,00;427.1
42367,00;431.9
42366,00;421.8
42365,00;422.4
42364,00;415.4
42363,00;454.0
42362,00;453.0
42361,00;442.4
42360,00;437.0
42359,00;437.6
42358,00;441.8
42357,00;461.2
42356,00;463.2
42355,00;455.5
42354,00;454.0
42353,00;462.6
42352,00;442.0
42351,00;434.7
42350,00;432.3
42349,00;449.8
42348,00;415.5
42347,00;416.0
42346,00;410.7
42345,00;394.3
42344,00;393.4
42343,00;386.7
42342,00;361.7
42341,00;360.3
42340,00;360.0
42339,00;361.8
42338,00;378.0
42337,00;370.8
42336,00;355.8
42335,00;359.5
42334,00;353.7
42333,00;327.5
42332,00;318.4
42331,00;322.1
42330,00;322.8
42329,00;324.7
42328,00;321.1
42327,00;325.0
42326,00;335.9
42325,00;333.9
42324,00;330.2
42323,00;317.5
42322,00;331.8
42321,00;333.8
42320,00;333.9
42319,00;304.7
42318,00;336.7
42317,00;380.2
42316,00;371.6
42315,00;385.1
42314,00;369.8
42313,00;382.7
42312,00;400.9
42311,00;396.5
42310,00;359.3
42309,00;323.0
42308,00;311.2
42307,00;327.1
42306,00;313.6
42305,00;303.5
42304,00;294.7
42303,00;285.1
42302,00;287.9
42301,00;282.6
42300,00;276.9
42299,00;274.4
42298,00;267.1
42297,00;269.8
42296,00;263.8
42295,00;261.7
42294,00;269.6
42293,00;262.9
42292,00;254.4
42291,00;252.3
42290,00;248.8
42289,00;245.4
42288,00;247.6
42287,00;245.4
42286,00;244.0
42285,00;242.6
42284,00;243.0
42283,00;246.1
42282,00;240.1
42281,00;238.3
42280,00;238.6
42279,00;236.7
42278,00;237.1
42277,00;235.9
42276,00;236.7
42275,00;238.9
42274,00;232.5
42273,00;234.3
42272,00;235.0
42271,00;233.8
42270,00;229.9
42269,00;230.0
42268,00;226.3
42267,00;231.1
42266,00;231.1
42265,00;232.2
42264,00;232.7
42263,00;228.6
42262,00;229.5
42261,00;229.9
42260,00;230.2
42259,00;235.6
42258,00;239.9
42257,00;238.1
42256,00;237.4
42255,00;243.2
42254,00;239.6
42253,00;239.9
42252,00;233.7
42251,00;230.3
42250,00;226.2
42249,00;228.6
42248,00;227.2
42247,00;229.5
42246,00;228.4
42245,00;228.5
42244,00;231.6
42243,00;222.7
42242,00;225.0
42241,00;220.5
42240,00;211.4
42239,00;226.8
42238,00;229.5
42237,00;232.4
42236,00;234.7
42235,00;226.0
42234,00;246.7
42233,00;257.1
42232,00;257.1
42231,00;260.5
42230,00;265.0
42229,00;263.4
42228,00;267.7
42227,00;269.0
42226,00;263.3
42225,00;263.9
42224,00;258.6
42223,00;277.9
42222,00;278.0
42221,00;281.7
42220,00;284.3
42219,00;281.6
42218,00;281.4
42217,00;280.5
42216,00;283.7
42215,00;287.0
42214,00;288.4
42213,00;293.7
42212,00;293.0
42211,00;291.8
42210,00;288.7
42209,00;288.4
42208,00;275.5
42207,00;276.5
42206,00;275.1
42205,00;277.7
42204,00;273.2
42203,00;274.0
42202,00;279.6
42201,00;276.6
42200,00;283.4
42199,00;287.0
42198,00;290.4
42197,00;310.4
42196,00;292.0
42195,00;283.6
42194,00;269.1
42193,00;268.6
42192,00;266.2
42191,00;269.1
42190,00;270.1
42189,00;260.5
42188,00;255.4
42187,00;254.9
42186,00;257.6
42185,00;264.1
42184,00;257.0
42183,00;248.9
42182,00;250.7
42181,00;242.9
42180,00;242.6
42179,00;240.6
42178,00;243.8
42177,00;247.5
42176,00;244.1
42175,00;245.0
42174,00;244.1
42173,00;248.4
42172,00;247.4
42171,00;249.8
42170,00;237.0
42169,00;233.8
42168,00;232.5
42167,00;230.5
42166,00;229.9
42165,00;228.8
42164,00;229.6
42163,00;228.6
42162,00;223.5
42161,00;224.7
42160,00;225.3
42159,00;224.2
42158,00;225.6
42157,00;225.7
42156,00;223.1
42155,00;229.8
42154,00;233.2
42153,00;237.0
42152,00;237.3
42151,00;237.3
42150,00;237.8
42149,00;237.4
42148,00;241.0
42147,00;238.9
42146,00;240.4
42145,00;235.4
42144,00;234.0
42143,00;232.0
42142,00;232.6
42141,00;236.3
42140,00;236.2
42139,00;237.2
42138,00;236.9
42137,00;236.4
42136,00;241.6
42135,00;241.8
42134,00;240.0
42133,00;241.4
42132,00;243.7
42131,00;237.7
42130,00;230.0
42129,00;235.8
42128,00;239.0
42127,00;240.0
42126,00;235.3
42125,00;233.2
42124,00;235.8
42123,00;225.4
42122,00;225.8
42121,00;229.0
42120,00;218.7
42119,00;226.1
42118,00;231.1
42117,00;235.4
42116,00;233.8
42115,00;233.7
42114,00;224.2
42113,00;223.0
42112,00;223.4
42111,00;222.6
42110,00;228.0
42109,00;223.0
42108,00;218.0
42107,00;223.6
42106,00;235.9
42105,00;236.5
42104,00;234.7
42103,00;243.3
42102,00;244.6
42101,00;253.0
42100,00;255.0
42099,00;259.6
42098,00;252.9
42097,00;254.5
42096,00;252.6
42095,00;246.2
42094,00;244.1
42093,00;246.8
42092,00;242.1
42091,00;252.0
42090,00;247.2
42089,00;248.0
42088,00;246.4
42087,00;246.7
42086,00;265.5
42085,00;268.6
42084,00;259.7
42083,00;261.8
42082,00;260.9
42081,00;255.9
42080,00;285.4
42079,00;290.4
42078,00;284.9
42077,00;281.6
42076,00;287.2
42075,00;293.9
42074,00;295.6
42073,00;291.4
42072,00;290.0
42071,00;274.5
42070,00;274.9
42069,00;272.6
42068,00;275.2
42067,00;271.9
42066,00;280.6
42065,00;273.8
42064,00;257.9
42063,00;254.1
42062,00;253.5
42061,00;236.5
42060,00;237.3
42059,00;238.9
42058,00;238.8
42057,00;235.7
42056,00;244.4
42055,00;244.5
42054,00;241.9
42053,00;235.2
42052,00;243.2
42051,00;235.8
42050,00;233.3
42049,00;258.6
42048,00;236.2
42047,00;221.8
42046,00;218.8
42045,00;219.7
42044,00;220.3
42043,00;223.7
42042,00;227.7
42041,00;223.0
42040,00;216.5
42039,00;226.6
42038,00;227.4
42037,00;238.9
42036,00;225.3
42035,00;218.5
42034,00;231.8
42033,00;234.0
42032,00;236.2
42031,00;263.3
42030,00;269.2
42029,00;252.1
42028,00;248.2
42027,00;232.2
42026,00;232.7
42025,00;228.2
42024,00;210.6
42023,00;215.9
42022,00;210.6
42021,00;199.6
42020,00;206.9
42019,00;209.8
42018,00;164.9
42017,00;221.3
42016,00;269.3
42015,00;264.8
42014,00;273.4
42013,00;288.0
42012,00;282.7
42011,00;291.3
42010,00;282.3
42009,00;274.8
42008,00;264.7
42007,00;287.1
42006,00;315.2
42005,00;314.9
42004,00;318.2
42003,00;311.3
42002,00;314.1
42001,00;316.5
42000,00;315.3
41999,00;330.0
41998,00;319.0
41997,00;322.4
41996,00;335.3
41995,00;330.8
41994,00;322.6
41993,00;330.4
41992,00;317.8
41991,00;310.3
41990,00;320.0
41989,00;330.2
41988,00;345.4
41987,00;349.4
41986,00;348.2
41985,00;353.4
41984,00;347.7
41983,00;347.9
41982,00;352.2
41981,00;365.0
41980,00;376.5
41979,00;376.3
41978,00;377.6
41977,00;369.8
41976,00;377.0
41975,00;380.6
41974,00;378.6
41973,00;374.9
41972,00;376.3
41971,00;377.6
41970,00;368.8
41969,00;365.4
41968,00;376.4
41967,00;378.9
41966,00;365.9
41965,00;352.0
41964,00;351.8
41963,00;357.3
41962,00;381.4
41961,00;379.2
41960,00;384.7
41959,00;385.6
41958,00;374.9
41957,00;396.5
41956,00;428.7
41955,00;432.0
41954,00;365.4
41953,00;367.1
41952,00;362.0
41951,00;343.5
41950,00;341.9
41949,00;347.7
41948,00;338.0
41947,00;328.0
41946,00;324.2
41945,00;322.5
41944,00;325.4
41943,00;337.9
41942,00;344.9
41941,00;335.1
41940,00;351.1
41939,00;350.1
41938,00;348.7
41937,00;346.7
41936,00;355.1
41935,00;355.8
41934,00;378.9
41933,00;382.4
41932,00;380.4
41931,00;387.3
41930,00;390.9
41929,00;380.5
41928,00;379.8
41927,00;393.2
41926,00;397.1
41925,00;387.3
41924,00;373.2
41923,00;361.2
41922,00;361.7
41921,00;360.9
41920,00;350.9
41919,00;331.6
41918,00;331.5
41917,00;322.9
41916,00;335.3
41915,00;363.5
41914,00;375.1
41913,00;382.8
41912,00;388.2
41911,00;376.8
41910,00;379.1
41909,00;399.0
41908,00;404.5
41907,00;412.3
41906,00;423.8
41905,00;436.9
41904,00;404.1
41903,00;401.6
41902,00;411.5
41901,00;397.7
41900,00;424.3
41899,00;461.1
41898,00;466.8
41897,00;477.7
41896,00;477.7
41895,00;478.2
41894,00;477.7
41893,00;478.5
41892,00;479.7
41891,00;474.9
41890,00;475.7
41889,00;485.8
41888,00;484.5
41887,00;483.6
41886,00;491.0
41885,00;480.0
41884,00;478.9
41883,00;477.2
41882,00;481.8
41881,00;506.0
41880,00;512.6
41879,00;510.8
41878,00;515.2
41877,00;512.6
41876,00;502.9
41875,00;509.7
41874,00;497.7
41873,00;516.1
41872,00;517.9
41871,00;516.8
41870,00;485.1
41869,00;462.2
41868,00;485.5
41867,00;522.0
41866,00;496.5
41865,00;504.8
41864,00;542.1
41863,00;567.7
41862,00;575.9
41861,00;592.1
41860,00;589.5
41859,00;595.8
41858,00;592.8
41857,00;589.8
41856,00;588.8
41855,00;592.8
41854,00;588.9
41853,00;591.7
41852,00;598.8
41851,00;589.5
41850,00;564.6
41849,00;585.8
41848,00;587.9
41847,00;595.0
41846,00;596.0
41845,00;600.5
41844,00;601.9
41843,00;621.7
41842,00;622.5
41841,00;625.1
41840,00;621.0
41839,00;627.0
41838,00;627.5
41837,00;626.6
41836,00;614.8
41835,00;619.6
41834,00;618.3
41833,00;628.0
41832,00;635.9
41831,00;632.9
41830,00;618.4
41829,00;623.0
41828,00;615.3
41827,00;613.6
41826,00;626.7
41825,00;623.0
41824,00;624.0
41823,00;638.0
41822,00;645.7
41821,00;643.2
41820,00;635.1
41819,00;601.1
41818,00;597.6
41817,00;602.2
41816,00;582.7
41815,00;568.5
41814,00;588.8
41813,00;591.2
41812,00;603.6
41811,00;597.0
41810,00;590.8
41809,00;600.2
41808,00;606.2
41807,00;605.1
41806,00;599.1
41805,00;582.3
41804,00;583.4
41803,00;610.3
41802,00;597.1
41801,00;643.0
41800,00;655.6
41799,00;644.3
41798,00;651.0
41797,00;651.7
41796,00;650.4
41795,00;660.2
41794,00;638.9
41793,00;669.4
41792,00;655.5
41791,00;649.8
41790,00;627.9
41789,00;612.3
41788,00;564.4
41787,00;570.8
41786,00;570.1
41785,00;582.0
41784,00;570.4
41783,00;520.5
41782,00;518.1
41781,00;515.4
41780,00;488.8
41779,00;484.6
41778,00;443.9
41777,00;450.1
41776,00;452.8
41775,00;453.6
41774,00;448.1
41773,00;442.6
41772,00;433.9
41771,00;438.2
41770,00;433.2
41769,00;451.9
41768,00;445.5
41767,00;441.1
41766,00;446.5
41765,00;432.2
41764,00;430.9
41763,00;436.0
41762,00;438.6
41761,00;453.7
41760,00;460.1
41759,00;445.6
41758,00;446.1
41757,00;441.9
41756,00;443.2
41755,00;457.9
41754,00;464.5
41753,00;500.3
41752,00;487.3
41751,00;487.9
41750,00;495.2
41749,00;498.5
41748,00;506.0
41747,00;485.5
41746,00;502.0
41745,00;537.0
41744,00;526.4
41743,00;478.4
41742,00;427.6
41741,00;437.6
41740,00;435.1
41739,00;384.6
41738,00;457.3
41737,00;466.6
41736,00;462.4
41735,00;455.7
41734,00;456.6
41733,00;444.4
41732,00;436.3
41731,00;424.4
41730,00;463.5
41729,00;444.7
41728,00;446.9
41727,00;477.1
41726,00;482.6
41725,00;460.5
41724,00;562.5
41723,00;562.9
41722,00;567.6
41721,00;551.2
41720,00;564.3
41719,00;549.6
41718,00;566.0
41717,00;595.0
41716,00;598.9
41715,00;606.4
41714,00;619.1
41713,00;624.0
41712,00;614.0
41711,00;625.0
41710,00;619.4
41709,00;608.7
41708,00;613.0
41707,00;627.0
41706,00;609.2
41705,00;616.7
41704,00;648.3
41703,00;658.3
41702,00;661.8
41701,00;662.2
41700,00;544.6
41699,00;557.4
41698,00;573.9
41697,00;596.5
41696,00;593.1
41695,00;135.8
41694,00;174.0
41693,00;310.2
41692,00;255.6
41691,00;111.6
41690,00;111.9
41689,00;261.5
41688,00;294.0
41687,00;272.3
41686,00;299.8
41685,00;371.1
41684,00;427.7
41683,00;451.4
41682,00;531.1
41681,00;579.0
41680,00;582.6
41679,00;659.6
41678,00;648.8
41677,00;695.7
41676,00;828.9
41675,00;904.5
41674,00;926.6
41673,00;931.7
41672,00;953.3
41671,00;940.4
41670,00;938.8
41669,00;941.4
41668,00;925.7
41667,00;932.7
41666,00;943.5
41665,00;1007.0
41664,00;961.0
41663,00;916.5
41662,00;944.2
41661,00;951.0
41660,00;962.2
41659,00;956.0
41658,00;954.8
41657,00;905.7
41656,00;894.2
41655,00;913.5
41654,00;941.2
41653,00;919.3
